path,pitch,energy,duration,label
/content/output/train/Angry/1033_IEO_ANG_LO.wav,179.20798678773426,0.0025844693,1.7350625,Angry
/content/output/train/Angry/f03.wav,311.46704173387013,8.570952e-05,1.810375,Angry
/content/output/train/Angry/OAF_dab_angry.wav,360.8385954130793,0.0017143646,1.5671875,Angry
/content/output/train/Angry/a04.wav,252.099886526739,0.00024398358,2.7673125,Angry
/content/output/train/Angry/1086_TSI_ANG_XX.wav,166.61271823848813,0.0064073545,2.902875,Angry
/content/output/train/Angry/1005_ITH_ANG_XX.wav,183.18392508599257,0.0038403987,3.3033125,Angry
/content/output/train/Angry/1084_ITS_ANG_XX.wav,166.15690312765574,0.0004260678,2.93625,Angry
/content/output/train/Angry/YAF_neat_angry.wav,249.9262363206562,0.0024126898,2.0655,Angry
/content/output/train/Angry/03-02-05-02-02-01-10.wav,315.82162091447196,0.009908215,4.57125,Angry
/content/output/train/Angry/03-01-05-01-02-02-23.wav,175.28959211463334,0.00050452707,3.3366875,Angry
/content/output/train/Angry/1027_ITS_ANG_XX.wav,253.25324385316887,0.020655338,2.7026875,Angry
/content/output/train/Angry/1011_IOM_ANG_XX.wav,190.34873575134088,0.004730578,2.6359375,Angry
/content/output/train/Angry/1028_TSI_ANG_XX.wav,293.26339866336446,0.0050247884,1.93525,Angry
/content/output/train/Angry/OAF_take_angry.wav,377.46418818913213,0.002629055,1.4598125,Angry
/content/output/train/Angry/1073_ITS_ANG_XX.wav,209.6797039739722,0.0014296537,2.535875,Angry
/content/output/train/Angry/1073_WSI_ANG_XX.wav,215.2790080929619,0.0025474362,2.7694375,Angry
/content/output/train/Angry/1062_IEO_ANG_HI.wav,253.5053781830568,0.062115654,2.3690625,Angry
/content/output/train/Angry/1050_MTI_ANG_XX.wav,246.2114601097883,0.056957442,2.902875,Angry
/content/output/train/Angry/OAF_hole_angry.wav,338.808084231295,0.0029384275,1.6704375,Angry
/content/output/train/Angry/1005_IEO_ANG_LO.wav,168.85817235792322,0.00035764248,2.2689375,Angry
/content/output/train/Angry/03-02-05-02-02-01-03.wav,240.2357670488705,0.0033249978,4.57125,Angry
/content/output/train/Angry/OAF_chair_angry.wav,362.43721988078323,0.001223567,1.6135625,Angry
/content/output/train/Angry/1068_IEO_ANG_HI.wav,212.51005011835053,0.057973098,3.036375,Angry
/content/output/train/Angry/1073_MTI_ANG_XX.wav,221.60133010329778,0.0034998956,2.6359375,Angry
/content/output/train/Angry/YAF_witch_angry.wav,283.78251051545664,0.003582158,2.200875,Angry
/content/output/train/Angry/OAF_luck_angry.wav,328.41108332996873,0.000500942,1.6131875,Angry
/content/output/train/Angry/1042_IWL_ANG_XX.wav,210.17636542360233,0.0038994618,2.56925,Angry
/content/output/train/Angry/YAF_get_angry.wav,255.2454328966714,0.0017717774,2.3339375,Angry
/content/output/train/Angry/1057_TAI_ANG_XX.wav,214.89391441646134,0.0076568364,2.7026875,Angry
/content/output/train/Angry/1066_ITH_ANG_XX.wav,189.08014573529513,0.0007406527,2.3023125,Angry
/content/output/train/Angry/1013_TAI_ANG_XX.wav,246.69075247904644,0.033462554,2.7360625,Angry
/content/output/train/Angry/1021_TSI_ANG_XX.wav,239.27668869295863,0.0012885425,2.6693125,Angry
/content/output/train/Angry/1086_WSI_ANG_XX.wav,216.69488720967868,0.009487438,3.2031875,Angry
/content/output/train/Angry/1089_DFA_ANG_XX.wav,307.7536862533376,0.009787116,1.93525,Angry
/content/output/train/Angry/1031_MTI_ANG_XX.wav,176.76524858611492,0.00039489163,2.5025,Angry
/content/output/train/Angry/03-02-05-01-01-01-22.wav,302.198917600318,0.0034593986,4.8048125,Angry
/content/output/train/Angry/1079_IEO_ANG_LO.wav,274.84682706992515,0.0061610257,1.56825,Angry
/content/output/train/Angry/YAF_room_angry.wav,296.81138381896204,0.003895667,2.119625,Angry
/content/output/train/Angry/1071_DFA_ANG_XX.wav,146.25656966407325,0.00041967712,2.56925,Angry
/content/output/train/Angry/1083_TAI_ANG_XX.wav,133.43375652266727,0.0010413119,2.6693125,Angry
/content/output/train/Angry/OAF_shall_angry.wav,327.0219588451381,0.0023262722,1.6786875,Angry
/content/output/train/Angry/03-01-05-01-01-02-02.wav,206.48341173671096,0.00016941344,3.670375,Angry
/content/output/train/Angry/d14.wav,245.34248581098961,6.687091e-05,4.5331875,Angry
/content/output/train/Angry/1078_TSI_ANG_XX.wav,279.9934075778497,0.0046298616,2.1688125,Angry
/content/output/train/Angry/1027_IOM_ANG_XX.wav,254.22283657271927,0.015630143,3.06975,Angry
/content/output/train/Angry/1028_TIE_ANG_XX.wav,268.4469737832987,0.0063833524,3.1698125,Angry
/content/output/train/Angry/OAF_chain_angry.wav,329.5918431507748,0.0032320102,1.6010625,Angry
/content/output/train/Angry/1026_TIE_ANG_XX.wav,158.71853076943373,0.00543816,3.536875,Angry
/content/output/train/Angry/03-02-05-01-01-01-17.wav,199.8705927429683,0.0019585432,5.105125,Angry
/content/output/train/Angry/1035_WSI_ANG_XX.wav,236.96502435142855,0.03200731,2.5025,Angry
/content/output/train/Angry/1039_TIE_ANG_XX.wav,221.6307893895435,0.032249704,2.8361875,Angry
/content/output/train/Angry/1033_IOM_ANG_XX.wav,162.44952189177184,0.004415149,2.2021875,Angry
/content/output/train/Angry/1091_ITS_ANG_XX.wav,183.00334265457917,0.0015173669,2.8361875,Angry
/content/output/train/Angry/n08.wav,231.50875679660032,4.952229e-05,3.2308125,Angry
/content/output/train/Angry/03-02-05-01-02-02-07.wav,286.9225813905243,0.00019800967,4.604625,Angry
/content/output/train/Angry/1091_IEO_ANG_LO.wav,191.5822605803447,0.0010973647,2.1688125,Angry
/content/output/train/Angry/1043_IWW_ANG_XX.wav,279.6573590446763,0.0019415299,1.8018125,Angry
/content/output/train/Angry/f05.wav,275.0940296494256,0.00012669788,3.275875,Angry
/content/output/train/Angry/YAF_laud_angry.wav,316.96119531391184,0.0054222206,1.781125,Angry
/content/output/train/Angry/1003_IEO_ANG_MD.wav,251.5029799630962,0.0071772193,2.56925,Angry
/content/output/train/Angry/03-01-05-01-01-01-08.wav,223.6639579609986,0.0002457413,3.70375,Angry
/content/output/train/Angry/1086_IEO_ANG_HI.wav,227.3001846567325,0.019539194,2.43575,Angry
/content/output/train/Angry/1030_MTI_ANG_XX.wav,233.02583298977353,0.010581928,2.8695,Angry
/content/output/train/Angry/03-01-05-01-02-02-17.wav,129.4636469073607,7.740685e-05,3.536875,Angry
/content/output/train/Angry/OAF_dodge_angry.wav,349.5662249129727,0.0006808967,1.645875,Angry
/content/output/train/Angry/1075_IWW_ANG_XX.wav,227.87522166550198,0.0013576318,2.7694375,Angry
/content/output/train/Angry/1044_IWL_ANG_XX.wav,193.2180702603256,0.018657392,3.470125,Angry
/content/output/train/Angry/1045_IEO_ANG_HI.wav,275.12881864702587,0.059802234,2.602625,Angry
/content/output/train/Angry/sa02.wav,228.96293632011955,2.9333218e-05,2.706625,Angry
/content/output/train/Angry/1003_MTI_ANG_XX.wav,358.0079082617479,0.015656957,2.2355625,Angry
/content/output/train/Angry/03-02-05-01-01-01-06.wav,310.5096194657345,0.00014299148,4.1375,Angry
/content/output/train/Angry/1054_ITS_ANG_XX.wav,306.87919482395864,0.002387678,1.93525,Angry
/content/output/train/Angry/YAF_home_angry.wav,306.8926156128392,0.011385721,1.76575,Angry
/content/output/train/Angry/1083_TSI_ANG_XX.wav,147.7918700968925,0.00079211174,2.8028125,Angry
/content/output/train/Angry/1035_IEO_ANG_HI.wav,248.6007345778201,0.06485984,2.535875,Angry
/content/output/train/Angry/03-02-05-02-01-01-11.wav,202.10671286631893,0.00086588896,3.8705625,Angry
/content/output/train/Angry/OAF_wife_angry.wav,350.63237194261734,0.0026340783,1.7041875,Angry
/content/output/train/Angry/OAF_pad_angry.wav,357.03523656634104,0.001173651,1.548125,Angry
/content/output/train/Angry/1087_WSI_ANG_XX.wav,165.4835450123355,0.0019509385,3.43675,Angry
/content/output/train/Angry/1028_IEO_ANG_LO.wav,233.84494740462023,0.0017095605,1.93525,Angry
/content/output/train/Angry/1090_TIE_ANG_XX.wav,208.2120769742349,0.006765173,2.93625,Angry
/content/output/train/Angry/1060_IWL_ANG_XX.wav,255.18697271024703,0.005255958,2.5025,Angry
/content/output/train/Angry/03-01-05-02-01-01-22.wav,236.02081538847153,0.0010430062,3.8705625,Angry
/content/output/train/Angry/OAF_perch_angry.wav,340.7033963543886,0.0030156497,1.679875,Angry
/content/output/train/Angry/1066_WSI_ANG_XX.wav,218.59787022963428,0.01571762,2.6359375,Angry
/content/output/train/Angry/03-02-05-01-02-02-15.wav,227.5592496322697,0.001827266,3.9373125,Angry
/content/output/train/Angry/1018_IEO_ANG_LO.wav,222.99722511820917,0.000729256,2.3023125,Angry
/content/output/train/Angry/1047_TAI_ANG_XX.wav,302.6288152081105,0.0027472384,2.6693125,Angry
/content/output/train/Angry/1029_TSI_ANG_XX.wav,303.03796933523085,0.0044991113,2.602625,Angry
/content/output/train/Angry/1050_TAI_ANG_XX.wav,263.7407154175542,0.07715194,2.56925,Angry
/content/output/train/Angry/1087_IEO_ANG_MD.wav,132.7745082565369,0.0011381024,3.003,Angry
/content/output/train/Angry/1056_IWW_ANG_XX.wav,223.62757919325287,0.0029696133,2.06875,Angry
/content/output/train/Angry/OAF_week_angry.wav,380.9607972427634,0.00147982,1.560375,Angry
/content/output/train/Angry/OAF_yearn_angry.wav,327.07619547062353,0.003029058,1.6276875,Angry
/content/output/train/Angry/OAF_pole_angry.wav,318.2649744216642,0.0016639493,1.57725,Angry
/content/output/train/Angry/1030_IEO_ANG_MD.wav,244.08291439172248,0.0036227847,2.6693125,Angry
/content/output/train/Angry/1003_TSI_ANG_XX.wav,283.1730780059504,0.003034064,3.970625,Angry
/content/output/train/Angry/YAF_bone_angry.wav,277.62001985970113,0.0024935876,2.161625,Angry
/content/output/train/Angry/OAF_bone_angry.wav,320.50007241639696,0.0039630495,1.6655,Angry
/content/output/train/Angry/1040_MTI_ANG_XX.wav,233.95760008905938,0.007938451,2.3356875,Angry
/content/output/train/Angry/1085_TSI_ANG_XX.wav,162.74374743102808,0.0036477628,2.43575,Angry
/content/output/train/Angry/1077_WSI_ANG_XX.wav,201.77991208133798,0.010685653,2.6693125,Angry
/content/output/train/Angry/1056_DFA_ANG_XX.wav,259.1088875998486,0.011540461,2.035375,Angry
/content/output/train/Angry/1062_IWL_ANG_XX.wav,244.09490678915412,0.04534031,2.469125,Angry
/content/output/train/Angry/YAF_should_angry.wav,263.0573232044787,0.0021840788,2.1296875,Angry
/content/output/train/Angry/1025_IOM_ANG_XX.wav,278.59470835857195,0.012395233,1.7684375,Angry
/content/output/train/Angry/1041_IOM_ANG_XX.wav,195.2880246806208,0.0067246687,2.002,Angry
/content/output/train/Angry/1029_WSI_ANG_XX.wav,306.98564012868985,0.018085899,2.5025,Angry
/content/output/train/Angry/1022_IEO_ANG_LO.wav,264.76509358299353,0.022949303,1.8018125,Angry
/content/output/train/Angry/03-02-05-02-02-01-07.wav,272.8036635919582,0.0012780665,4.604625,Angry
/content/output/train/Angry/03-01-05-02-01-02-17.wav,215.8582347540387,0.0067307795,3.7370625,Angry
/content/output/train/Angry/03-01-05-01-02-01-08.wav,205.7762802933839,0.00014662779,3.536875,Angry
/content/output/train/Angry/OAF_tough_angry.wav,378.71119612293097,0.002327476,1.4665,Angry
/content/output/train/Angry/su06.wav,293.04182359426346,0.00022197755,2.426,Angry
/content/output/train/Angry/1020_IEO_ANG_MD.wav,232.57502484739913,0.00046119103,3.37,Angry
/content/output/train/Angry/1071_WSI_ANG_XX.wav,183.27790219506332,0.0019124663,2.5025,Angry
/content/output/train/Angry/1045_ITS_ANG_XX.wav,175.5498462715367,0.00039324863,2.7694375,Angry
/content/output/train/Angry/03-01-05-01-02-01-21.wav,153.08007178490865,0.0035162028,4.07075,Angry
/content/output/train/Angry/1030_IOM_ANG_XX.wav,229.43109255858565,0.0025062824,2.8028125,Angry
/content/output/train/Angry/1011_ITS_ANG_XX.wav,168.85647215418808,0.0013446505,2.7026875,Angry
/content/output/train/Angry/YAF_mouse_angry.wav,261.9188715436863,0.0030695044,2.2823125,Angry
/content/output/train/Angry/03-01-05-02-01-02-04.wav,305.13541116214003,0.002502191,3.8705625,Angry
/content/output/train/Angry/1007_WSI_ANG_XX.wav,316.2056335073415,0.03320499,3.2031875,Angry
/content/output/train/Angry/1070_ITS_ANG_XX.wav,236.30906003252935,0.007471073,2.7694375,Angry
/content/output/train/Angry/1003_TIE_ANG_XX.wav,275.9215815997408,0.0069138138,3.1698125,Angry
/content/output/train/Angry/1025_ITS_ANG_XX.wav,212.71348299019309,0.0005711739,2.102125,Angry
/content/output/train/Angry/1042_WSI_ANG_XX.wav,188.35458623897495,0.0012371053,2.3690625,Angry
/content/output/train/Angry/1086_ITS_ANG_XX.wav,191.29119717944937,0.00403222,2.3356875,Angry
/content/output/train/Angry/f07.wav,240.19749391317637,0.00018772672,3.185125,Angry
/content/output/train/Angry/1081_DFA_ANG_XX.wav,187.33238162115586,0.010692089,1.901875,Angry
/content/output/train/Angry/YAF_mode_angry.wav,303.21139071030996,0.0061844126,1.92425,Angry
/content/output/train/Angry/1054_DFA_ANG_XX.wav,265.7987729097346,0.003524967,1.8685625,Angry
/content/output/train/Angry/1019_IOM_ANG_XX.wav,210.54877082123414,0.005704372,2.5025,Angry
/content/output/train/Angry/OAF_loaf_angry.wav,373.00003729440516,0.0014943294,1.6796875,Angry
/content/output/train/Angry/1010_IEO_ANG_MD.wav,292.76444103577035,0.0055751,2.469125,Angry
/content/output/train/Angry/YAF_limb_angry.wav,293.2037965123997,0.007836098,1.8883125,Angry
/content/output/train/Angry/h13.wav,305.4730332125218,0.00017785457,2.318125,Angry
/content/output/train/Angry/h06.wav,225.6528831090586,0.00016330135,3.08575,Angry
/content/output/train/Angry/1037_TIE_ANG_XX.wav,275.32749439245646,0.020610161,2.969625,Angry
/content/output/train/Angry/YAF_cause_angry.wav,289.42076844263283,0.004884997,2.3734375,Angry
/content/output/train/Angry/1019_MTI_ANG_XX.wav,214.20483434285998,0.006558689,1.901875,Angry
/content/output/train/Angry/YAF_death_angry.wav,264.34358876145166,0.0049240864,1.8948125,Angry
/content/output/train/Angry/1022_MTI_ANG_XX.wav,226.27262839463685,0.035424896,3.1698125,Angry
/content/output/train/Angry/1017_TAI_ANG_XX.wav,191.74600620560892,0.0011449885,2.102125,Angry
/content/output/train/Angry/1029_DFA_ANG_XX.wav,271.77624980115684,0.00848424,2.2021875,Angry
/content/output/train/Angry/1090_IEO_ANG_MD.wav,200.2533315798921,0.0044308617,2.43575,Angry
/content/output/train/Angry/OAF_reach_angry.wav,356.67666815060613,0.0007836453,1.6089375,Angry
/content/output/train/Angry/1075_ITH_ANG_XX.wav,211.66107734768173,0.0005381639,2.8695625,Angry
/content/output/train/Angry/1020_IEO_ANG_LO.wav,232.08892312998066,0.0005532034,2.7694375,Angry
/content/output/train/Angry/sa15.wav,223.04383999771736,3.6156893e-05,5.2395625,Angry
/content/output/train/Angry/YAF_wire_angry.wav,291.16814286855447,0.00219932,2.066625,Angry
/content/output/train/Angry/03-01-05-01-01-02-12.wav,217.84190953722,0.00012836322,3.970625,Angry
/content/output/train/Angry/1058_MTI_ANG_XX.wav,247.3792224421804,0.004665417,2.56925,Angry
/content/output/train/Angry/1091_IOM_ANG_XX.wav,216.43660032656763,0.003270408,2.002,Angry
/content/output/train/Angry/1068_TAI_ANG_XX.wav,201.82909208393966,0.010242589,2.969625,Angry
/content/output/train/Angry/03-02-05-01-01-02-08.wav,344.33455110201584,0.0011693798,4.4044375,Angry
/content/output/train/Angry/1086_IEO_ANG_LO.wav,137.04256436828504,0.00050705357,2.8028125,Angry
/content/output/train/Angry/1003_IEO_ANG_HI.wav,205.85711699320754,0.016925098,2.56925,Angry
/content/output/train/Angry/03-02-05-02-02-02-16.wav,307.87475672359017,0.0011986813,4.3043125,Angry
/content/output/train/Angry/1064_IWL_ANG_XX.wav,155.61194799924485,0.0005701296,4.037375,Angry
/content/output/train/Angry/OAF_vote_angry.wav,355.24266708088203,0.0027354348,1.5473125,Angry
/content/output/train/Angry/1027_IEO_ANG_MD.wav,270.1472212344214,0.021269888,1.968625,Angry
/content/output/train/Angry/03-01-05-02-02-01-09.wav,313.0228114192654,0.010359951,4.3710625,Angry
/content/output/train/Angry/1026_ITH_ANG_XX.wav,229.60845729098045,0.017319184,2.402375,Angry
/content/output/train/Angry/1054_MTI_ANG_XX.wav,310.8048988456295,0.005137738,2.2689375,Angry
/content/output/train/Angry/OAF_gap_angry.wav,371.0591799249545,0.0016201956,1.592125,Angry
/content/output/train/Angry/1081_IWW_ANG_XX.wav,214.10427702585375,0.0027857956,2.602625,Angry
/content/output/train/Angry/03-02-05-02-01-02-16.wav,290.48945014300057,0.0012995027,4.537875,Angry
/content/output/train/Angry/OAF_neat_angry.wav,372.47304488956274,0.0033400722,1.6774375,Angry
/content/output/train/Angry/1058_TAI_ANG_XX.wav,315.5676642785815,0.018371537,2.602625,Angry
/content/output/train/Angry/1028_IOM_ANG_XX.wav,306.85855213551883,0.013037253,2.102125,Angry
/content/output/train/Angry/1036_DFA_ANG_XX.wav,284.2767229836055,0.04225555,2.535875,Angry
/content/output/train/Angry/1008_DFA_ANG_XX.wav,276.03137541929453,0.0034659363,3.103125,Angry
/content/output/train/Angry/1072_ITS_ANG_XX.wav,193.0370943542826,0.0029215508,2.902875,Angry
/content/output/train/Angry/1001_TIE_ANG_XX.wav,152.53021912347003,0.00085861224,3.103125,Angry
/content/output/train/Angry/OAF_rag_angry.wav,356.00812530385804,0.0015250469,1.6038125,Angry
/content/output/train/Angry/1084_IEO_ANG_LO.wav,163.676174500221,0.0008300196,2.3356875,Angry
/content/output/train/Angry/YAF_rain_angry.wav,290.48800705452174,0.0049224505,2.3128125,Angry
/content/output/train/Angry/OAF_keep_angry.wav,369.4962334742253,0.00072174036,1.5554375,Angry
/content/output/train/Angry/1091_DFA_ANG_XX.wav,218.61783133174384,0.005498868,2.002,Angry
/content/output/train/Angry/1058_DFA_ANG_XX.wav,267.56984654386787,0.004412697,2.469125,Angry
/content/output/train/Angry/1007_TIE_ANG_XX.wav,188.33508286955674,0.0004997789,4.604625,Angry
/content/output/train/Angry/1021_DFA_ANG_XX.wav,214.7815041682486,0.0008545608,2.8695625,Angry
/content/output/train/Angry/YAF_voice_angry.wav,282.59783877282393,0.0038243637,2.4436875,Angry
/content/output/train/Angry/1072_MTI_ANG_XX.wav,306.75596415158753,0.024140941,2.2355625,Angry
/content/output/train/Angry/1036_TIE_ANG_XX.wav,156.45351492851967,0.00018569754,3.1364375,Angry
/content/output/train/Angry/03-01-05-01-01-01-03.wav,175.9500712549176,1.5674768e-05,4.004,Angry
/content/output/train/Angry/su13.wav,273.962162817123,0.00017166427,3.5324375,Angry
/content/output/train/Angry/1030_TAI_ANG_XX.wav,234.98234040759698,0.011587926,3.06975,Angry
/content/output/train/Angry/1073_IEO_ANG_HI.wav,275.7305175450902,0.027853785,2.469125,Angry
/content/output/train/Angry/YAF_road_angry.wav,289.8214908984446,0.0021566083,2.2514375,Angry
/content/output/train/Angry/03-01-05-02-02-01-01.wav,214.1840204307721,0.0030894084,4.1375,Angry
/content/output/train/Angry/1080_MTI_ANG_XX.wav,211.9410532311286,0.017367525,2.43575,Angry
/content/output/train/Angry/03-02-05-02-02-01-24.wav,352.18880552223345,0.0039520967,4.3376875,Angry
/content/output/train/Angry/1074_MTI_ANG_XX.wav,302.76462606877504,0.021437088,3.103125,Angry
/content/output/train/Angry/1020_WSI_ANG_XX.wav,260.4220251122887,0.0039012607,3.003,Angry
/content/output/train/Angry/n02.wav,228.79338387130932,5.757135e-05,2.521,Angry
/content/output/train/Angry/1049_IWL_ANG_XX.wav,291.95551069319237,0.010543937,3.403375,Angry
/content/output/train/Angry/1073_TAI_ANG_XX.wav,250.06912919179206,0.005773146,2.56925,Angry
/content/output/train/Angry/1086_IEO_ANG_MD.wav,197.65724746142806,0.0042953854,2.7360625,Angry
/content/output/train/Angry/su12.wav,275.2565953631274,0.00013149504,3.90425,Angry
/content/output/train/Angry/YAF_youth_angry.wav,319.2587333289784,0.0017746806,2.40925,Angry
/content/output/train/Angry/1087_ITS_ANG_XX.wav,166.2694845996463,0.0016206059,2.469125,Angry
/content/output/train/Angry/03-01-05-02-01-02-14.wav,282.7618761215426,0.003713258,4.3710625,Angry
/content/output/train/Angry/1032_ITH_ANG_XX.wav,203.10277450280537,0.0051231217,2.969625,Angry
/content/output/train/Angry/YAF_note_angry.wav,273.38746820516315,0.0034414907,2.2515,Angry
/content/output/train/Angry/1009_TAI_ANG_XX.wav,291.3471458669569,0.02312175,2.43575,Angry
/content/output/train/Angry/h10.wav,263.7339959246549,0.00027152008,2.7714375,Angry
/content/output/train/Angry/1041_IEO_ANG_MD.wav,164.27193546675826,0.0026252624,2.2021875,Angry
/content/output/train/Angry/03-01-05-01-01-02-13.wav,220.9818166785141,0.00014700825,3.536875,Angry
/content/output/train/Angry/1031_ITS_ANG_XX.wav,180.34469627303415,0.00032858094,2.3690625,Angry
/content/output/train/Angry/03-01-05-01-01-01-17.wav,121.74572725147667,3.08537e-05,3.4701875,Angry
/content/output/train/Angry/OAF_home_angry.wav,366.0331286614375,0.0036949052,1.4448125,Angry
/content/output/train/Angry/1034_WSI_ANG_XX.wav,150.53325061259468,0.00011313978,3.036375,Angry
/content/output/train/Angry/1020_MTI_ANG_XX.wav,242.63437538772877,0.004612659,2.8028125,Angry
/content/output/train/Angry/OAF_phone_angry.wav,321.39199594411656,0.0014515863,1.5765,Angry
/content/output/train/Angry/f02.wav,250.99209474644886,8.124138e-05,2.6724375,Angry
/content/output/train/Angry/1068_TIE_ANG_XX.wav,189.19916775437022,0.005813083,3.1364375,Angry
/content/output/train/Angry/03-02-05-01-02-02-10.wav,287.29312514441756,0.0017465233,4.638,Angry
/content/output/train/Angry/03-01-05-01-02-02-08.wav,237.83145208035765,0.00020154075,3.57025,Angry
/content/output/train/Angry/1031_ITH_ANG_XX.wav,208.92630678300065,0.0005314568,2.7026875,Angry
/content/output/train/Angry/1087_DFA_ANG_XX.wav,173.04790348232555,0.0011539948,2.402375,Angry
/content/output/train/Angry/OAF_jar_angry.wav,372.40207629084887,0.0017973084,1.5581875,Angry
/content/output/train/Angry/OAF_raid_angry.wav,346.3336066722747,0.0018017907,1.568,Angry
/content/output/train/Angry/1046_TAI_ANG_XX.wav,241.79430866110292,0.0027280177,2.2021875,Angry
/content/output/train/Angry/1010_IOM_ANG_XX.wav,260.09172659207354,0.0012289559,2.602625,Angry
/content/output/train/Angry/1017_IEO_ANG_LO.wav,222.80998842799687,0.0048923246,2.06875,Angry
/content/output/train/Angry/03-02-05-02-02-02-14.wav,275.10172870264233,0.0021374957,4.3710625,Angry
/content/output/train/Angry/1084_IWL_ANG_XX.wav,191.22872678469886,0.0016161924,3.43675,Angry
/content/output/train/Angry/1082_IWL_ANG_XX.wav,269.7603066939935,0.0061683822,2.7694375,Angry
/content/output/train/Angry/1090_ITS_ANG_XX.wav,164.14508393843067,0.000996228,2.56925,Angry
/content/output/train/Angry/1033_IWW_ANG_XX.wav,214.10580965731717,0.013147912,1.968625,Angry
/content/output/train/Angry/03-02-05-02-02-02-07.wav,258.3519903869133,0.0009937001,4.57125,Angry
